Latitude,Longitude,Crash Death Count,Crash Month,Crash Possible Injury Count,Crash Severity,Crash Suspected Serious Injury Count,Crash Time,Crash Total Injury Count,Crash Year,Day of Week,Manner of Collision,Street Name,Street Number,Surface Condition,Surface Type,Surface Width,Weather Condition,Person Age,Person Death Count,Person Ethnicity,Person Total Injury Count,Person Type,Physical Location of An Occupant,Crash ID,Crash Date
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,1630,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0059,NO DATA,99 - UNKNOWN,No Data,No Data,1 - CLEAR,No Data,0,A - ASIAN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16721311,10/9/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,1630,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0059,NO DATA,99 - UNKNOWN,No Data,No Data,1 - CLEAR,52,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16721311,10/9/2018
29.61644593,-95.37486924,0,10,1,C - POSSIBLE INJURY,0,1650,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ALMEDA GENOA RD,3123,1 - DRY,No Data,No Data,1 - CLEAR,62,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16671136,10/10/2018
29.61644593,-95.37486924,0,10,1,C - POSSIBLE INJURY,0,1650,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ALMEDA GENOA RD,3123,1 - DRY,No Data,No Data,1 - CLEAR,19,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16671136,10/10/2018
29.58697182,-95.18467193,0,10,0,B - SUSPECTED MINOR INJURY,0,410,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,1 - DRY,No Data,76,2 - CLOUDY,46,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16671248,10/10/2018
29.58697182,-95.18467193,0,10,0,B - SUSPECTED MINOR INJURY,0,410,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,1 - DRY,No Data,76,2 - CLOUDY,50,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16671248,10/10/2018
29.73156481,-95.50132306,0,10,1,C - POSSIBLE INJURY,0,1015,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,RICHMOND AVE,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,25,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16672481,10/10/2018
29.73156481,-95.50132306,0,10,1,C - POSSIBLE INJURY,0,1015,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,RICHMOND AVE,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,60,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16672481,10/10/2018
29.77909481,-95.54450304,0,10,0,B - SUSPECTED MINOR INJURY,0,2028,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GESSNER RD,900,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16675467,10/10/2018
29.77909481,-95.54450304,0,10,0,B - SUSPECTED MINOR INJURY,0,2028,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GESSNER RD,900,1 - DRY,No Data,No Data,1 - CLEAR,37,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16675467,10/10/2018
29.76513221,-95.27277311,0,10,1,C - POSSIBLE INJURY,0,1800,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GELLHORN DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,60,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16703492,10/10/2018
29.76513221,-95.27277311,0,10,1,C - POSSIBLE INJURY,0,1800,1,2018,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GELLHORN DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,13,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16703492,10/10/2018
29.96057187,-95.28665396,0,10,0,A - SUSPECTED SERIOUS INJURY,1,2029,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0069,NO DATA,1 - DRY,No Data,120,2 - CLOUDY,20,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16679696,10/11/2018
29.96057187,-95.28665396,0,10,0,A - SUSPECTED SERIOUS INJURY,1,2029,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0069,NO DATA,1 - DRY,No Data,120,2 - CLOUDY,44,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16679696,10/11/2018
29.84555478,-95.37474308,0,10,0,B - SUSPECTED MINOR INJURY,0,820,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HIGHLAWN ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,21,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16680498,10/11/2018
29.84555478,-95.37474308,0,10,0,B - SUSPECTED MINOR INJURY,0,820,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HIGHLAWN ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,0,0,99 - UNKNOWN,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,16680498,10/11/2018
29.84555478,-95.37474308,0,10,0,B - SUSPECTED MINOR INJURY,0,820,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,HIGHLAWN ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,15,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16680498,10/11/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,1500,1,2018,THURSDAY,ONE MOTOR VEHICLE - BACKING,BELLAIRE BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,83,0,A - ASIAN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16682652,10/11/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,1500,1,2018,THURSDAY,ONE MOTOR VEHICLE - BACKING,BELLAIRE BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,58,0,A - ASIAN,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16682652,10/11/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,730,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,WOODSON PARK DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,40,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16726612,10/11/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,730,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,WOODSON PARK DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,36,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16726612,10/11/2018
29.67851482,-95.44005307,0,10,1,C - POSSIBLE INJURY,0,1654,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,STELLA LINK RD,9600,1 - DRY,No Data,No Data,1 - CLEAR,40,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16771583,10/11/2018
29.67851482,-95.44005307,0,10,1,C - POSSIBLE INJURY,0,1654,1,2018,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,STELLA LINK RD,9600,1 - DRY,No Data,No Data,1 - CLEAR,13,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16771583,10/11/2018
29.67673091,-95.42834546,0,10,0,A - SUSPECTED SERIOUS INJURY,1,1042,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,1 - DRY,No Data,96,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,99 - UNKNOWN,16677432,10/12/2018
29.67673091,-95.42834546,0,10,0,A - SUSPECTED SERIOUS INJURY,1,1042,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,1 - DRY,No Data,96,1 - CLEAR,48,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16677432,10/12/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,745,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CREEKBEND DR,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,31,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16684451,10/12/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,745,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CREEKBEND DR,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,77,0,A - ASIAN,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16684451,10/12/2018
29.7490248,-95.35722309,0,10,1,C - POSSIBLE INJURY,0,2350,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ST EMANUEL ST,1299,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,W - WHITE,0,1 - DRIVER,99 - UNKNOWN,16693949,10/12/2018
29.7490248,-95.35722309,0,10,1,C - POSSIBLE INJURY,0,2350,1,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ST EMANUEL ST,1299,1 - DRY,No Data,No Data,1 - CLEAR,37,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16693949,10/12/2018
No Data,No Data,0,10,0,N - NOT INJURED,0,830,0,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0249,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16698171,10/12/2018
No Data,No Data,0,10,0,N - NOT INJURED,0,830,0,2018,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SH0249,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,54,0,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16698171,10/12/2018
No Data,No Data,0,10,0,B - SUSPECTED MINOR INJURY,0,745,1,2018,SATURDAY,ONE MOTOR VEHICLE - BACKING,W BELLFORT ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,31,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16676853,10/13/2018
No Data,No Data,0,10,0,B - SUSPECTED MINOR INJURY,0,745,1,2018,SATURDAY,ONE MOTOR VEHICLE - BACKING,W BELLFORT ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,47,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16676853,10/13/2018
No Data,No Data,0,10,0,B - SUSPECTED MINOR INJURY,0,745,1,2018,SATURDAY,ONE MOTOR VEHICLE - BACKING,W BELLFORT ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,38,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16676853,10/13/2018
29.7573148,-95.39810308,0,10,1,C - POSSIBLE INJURY,0,2100,1,2018,SATURDAY,ONE MOTOR VEHICLE - TURNING LEFT,W DALLAS ST,3101,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,99 - UNKNOWN,16682632,10/13/2018
29.7573148,-95.39810308,0,10,1,C - POSSIBLE INJURY,0,2100,1,2018,SATURDAY,ONE MOTOR VEHICLE - TURNING LEFT,W DALLAS ST,3101,1 - DRY,No Data,No Data,1 - CLEAR,58,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16682632,10/13/2018
29.7513448,-95.3389731,0,10,1,C - POSSIBLE INJURY,0,500,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SAMPSON ST,2,1 - DRY,No Data,No Data,1 - CLEAR,33,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16693947,10/13/2018
29.7513448,-95.3389731,0,10,1,C - POSSIBLE INJURY,0,500,1,2018,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N SAMPSON ST,2,1 - DRY,No Data,No Data,1 - CLEAR,30,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16693947,10/13/2018
29.63850483,-95.50817306,0,10,0,A - SUSPECTED SERIOUS INJURY,1,1021,1,2018,SUNDAY,ONE MOTOR VEHICLE - TURNING LEFT,FONDREN RD,12799,1 - DRY,No Data,No Data,2 - CLOUDY,42,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16684441,10/14/2018
29.63850483,-95.50817306,0,10,0,A - SUSPECTED SERIOUS INJURY,1,1021,1,2018,SUNDAY,ONE MOTOR VEHICLE - TURNING LEFT,FONDREN RD,12799,1 - DRY,No Data,No Data,2 - CLOUDY,66,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16684441,10/14/2018
29.68063482,-95.46222307,0,10,1,C - POSSIBLE INJURY,0,1815,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N BRAESWOOD BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,51,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16689162,10/14/2018
29.68063482,-95.46222307,0,10,1,C - POSSIBLE INJURY,0,1815,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,N BRAESWOOD BLVD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,33,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16689162,10/14/2018
29.79132479,-95.36119309,0,10,1,C - POSSIBLE INJURY,0,1200,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FULTON ST,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,33,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16689746,10/14/2018
29.79132479,-95.36119309,0,10,1,C - POSSIBLE INJURY,0,1200,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FULTON ST,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,7,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,6 - SECOND SEAT RIGHT,16689746,10/14/2018
29.79132479,-95.36119309,0,10,1,C - POSSIBLE INJURY,0,1200,1,2018,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FULTON ST,NO DATA,1 - DRY,No Data,No Data,2 - CLOUDY,65,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16689746,10/14/2018
29.70522481,-95.37291309,0,10,0,B - SUSPECTED MINOR INJURY,0,2020,1,2018,SUNDAY,ONE MOTOR VEHICLE - TURNING LEFT,DIXIE DR,3299,1 - DRY,No Data,No Data,1 - CLEAR,59,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16693943,10/14/2018
29.70522481,-95.37291309,0,10,0,B - SUSPECTED MINOR INJURY,0,2020,1,2018,SUNDAY,ONE MOTOR VEHICLE - TURNING LEFT,DIXIE DR,3299,1 - DRY,No Data,No Data,1 - CLEAR,44,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16693943,10/14/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,1030,1,2018,SUNDAY,ONE MOTOR VEHICLE - BACKING,AIRLINE DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,47,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16696218,10/14/2018
No Data,No Data,0,10,1,C - POSSIBLE INJURY,0,1030,1,2018,SUNDAY,ONE MOTOR VEHICLE - BACKING,AIRLINE DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,46,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16696218,10/14/2018
29.65259483,-95.55748304,0,10,1,C - POSSIBLE INJURY,0,1230,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W BELLFORT ST,10201,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16684447,10/15/2018
29.65259483,-95.55748304,0,10,1,C - POSSIBLE INJURY,0,1230,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,W BELLFORT ST,10201,1 - DRY,No Data,No Data,1 - CLEAR,17,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16684447,10/15/2018
29.70545482,-95.48471306,0,10,1,C - POSSIBLE INJURY,0,702,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,RENWICK DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,65,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16686106,10/15/2018
29.70545482,-95.48471306,0,10,1,C - POSSIBLE INJURY,0,702,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,RENWICK DR,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,38,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16686106,10/15/2018
29.73361481,-95.44158307,0,10,0,A - SUSPECTED SERIOUS INJURY,1,947,1,2018,MONDAY,ONE MOTOR VEHICLE - TURNING LEFT,WESLAYAN ST,NO DATA,2 - WET,No Data,No Data,3 - RAIN,26,0,A - ASIAN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16693417,10/15/2018
29.73361481,-95.44158307,0,10,0,A - SUSPECTED SERIOUS INJURY,1,947,1,2018,MONDAY,ONE MOTOR VEHICLE - TURNING LEFT,WESLAYAN ST,NO DATA,2 - WET,No Data,No Data,3 - RAIN,71,0,98 - OTHER,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16693417,10/15/2018
29.73361481,-95.44158307,0,10,0,A - SUSPECTED SERIOUS INJURY,1,1030,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,WESLAYAN ST,NO DATA,99 - UNKNOWN,No Data,No Data,99 - UNKNOWN,No Data,0,A - ASIAN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16716791,10/15/2018
29.73361481,-95.44158307,0,10,0,A - SUSPECTED SERIOUS INJURY,1,1030,1,2018,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,WESLAYAN ST,NO DATA,99 - UNKNOWN,No Data,No Data,99 - UNKNOWN,71,0,A - ASIAN,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16716791,10/15/2018
29.68589482,-95.37470309,0,10,1,B - SUSPECTED MINOR INJURY,0,1328,2,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SPRINGHILL ST,7551,1 - DRY,No Data,No Data,1 - CLEAR,30,0,A - ASIAN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16687739,10/16/2018
29.68589482,-95.37470309,0,10,1,B - SUSPECTED MINOR INJURY,0,1328,2,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SPRINGHILL ST,7551,1 - DRY,No Data,No Data,1 - CLEAR,39,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16687739,10/16/2018
29.68589482,-95.37470309,0,10,1,B - SUSPECTED MINOR INJURY,0,1328,2,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SPRINGHILL ST,7551,1 - DRY,No Data,No Data,1 - CLEAR,7,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16687739,10/16/2018
No Data,No Data,0,10,0,B - SUSPECTED MINOR INJURY,0,1630,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MAIN ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,46,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16688768,10/16/2018
No Data,No Data,0,10,0,B - SUSPECTED MINOR INJURY,0,1630,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MAIN ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,21,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16688768,10/16/2018
29.72005481,-95.48491306,0,10,0,B - SUSPECTED MINOR INJURY,0,1945,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,RENWICK DR,NO DATA,2 - WET,No Data,No Data,3 - RAIN,30,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16691425,10/16/2018
29.72005481,-95.48491306,0,10,0,B - SUSPECTED MINOR INJURY,0,1945,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,RENWICK DR,NO DATA,2 - WET,No Data,No Data,3 - RAIN,11,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16691425,10/16/2018
29.702285,-95.35953677,0,10,0,B - SUSPECTED MINOR INJURY,0,640,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,2 - WET,No Data,48,2 - CLOUDY,36,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16692070,10/16/2018
29.702285,-95.35953677,0,10,0,B - SUSPECTED MINOR INJURY,0,640,1,2018,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,UA0090,NO DATA,2 - WET,No Data,48,2 - CLOUDY,57,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",16692070,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,25,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,12,0,A - ASIAN,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,11,0,B - BLACK,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,12,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,11,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,12,0,W - WHITE,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,12,0,B - BLACK,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,12,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
29.70535892,-95.5213459,0,10,1,C - POSSIBLE INJURY,0,1645,1,2018,TUESDAY,ONE MOTOR VEHICLE - TURNING RIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,12,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,14 - PASSENGER IN BUS,16717687,10/16/2018
